epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,2042.63,1.33862,0.66199,0.98918,0.5495,0.32491,0.31286,0.17992,1.90828,2.94455,1.52493,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
31,2110.6,1.31632,0.65235,0.98591,0.64493,0.34657,0.35198,0.18952,1.96772,2.75991,1.53076,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
32,2177.81,1.32863,0.65472,0.98588,0.56745,0.39422,0.37985,0.20542,1.99384,2.81692,1.58595,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,2245.41,1.32512,0.65305,0.98535,0.40266,0.32852,0.24936,0.12116,2.02032,3.10617,1.5975,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,2314.35,1.31553,0.64505,0.98101,0.52507,0.40505,0.37058,0.19589,1.95523,2.76798,1.57742,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,2382.02,1.31295,0.63696,0.98044,0.50088,0.35235,0.27035,0.15356,1.90877,3.13688,1.52795,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,2450.91,1.31966,0.64193,0.9807,0.48724,0.38146,0.3225,0.18463,1.85016,2.77849,1.47748,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,2518.8,1.30934,0.63675,0.97632,0.5364,0.37112,0.3233,0.19013,1.87203,2.87307,1.51634,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,2586.9,1.31546,0.64057,0.97785,0.43835,0.29892,0.24216,0.13393,1.96582,3.142,1.5707,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,2655.73,1.30252,0.63309,0.97819,0.53707,0.37906,0.313,0.16275,1.96119,3.06392,1.59493,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,2723.86,1.29591,0.62776,0.97226,0.52044,0.38195,0.31906,0.16535,1.99,2.96712,1.56641,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,2792.79,1.2861,0.62235,0.97173,0.54379,0.32704,0.23997,0.12619,2.00691,3.55518,1.58215,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,2860.84,1.28025,0.62369,0.96897,0.47004,0.32996,0.26466,0.14181,1.89376,3.12077,1.50353,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,2928.89,1.28442,0.62158,0.97239,0.5607,0.34368,0.29919,0.17601,1.88472,3.07738,1.5147,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,2996.96,1.29083,0.62332,0.97151,0.59675,0.32347,0.30982,0.17801,1.89811,3.39245,1.54694,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,3065.27,1.29227,0.62017,0.96865,0.51855,0.3574,0.3444,0.17894,1.97456,2.71487,1.5573,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,3133.17,1.27218,0.61084,0.96655,0.49177,0.39928,0.30881,0.16309,1.89576,2.87416,1.53317,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,3200.6,1.27771,0.61159,0.96432,0.65993,0.36534,0.37232,0.18489,2.13432,2.76136,1.72225,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,3267.97,1.26557,0.60778,0.96615,0.59324,0.38051,0.34082,0.19803,1.85371,2.68121,1.50089,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,3335.38,1.26559,0.60936,0.96349,0.46737,0.33069,0.2771,0.16291,1.89923,3.17176,1.52172,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,3402.13,1.26446,0.60149,0.96256,0.55244,0.37877,0.31963,0.17116,1.89385,3.03071,1.51753,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,3469.42,1.2543,0.59908,0.96,0.63942,0.306,0.2972,0.15472,2.01226,3.40356,1.61708,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,3537.08,1.25287,0.5973,0.96296,0.52619,0.31625,0.26492,0.13221,2.07169,3.41882,1.70975,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,3605.13,1.25635,0.59615,0.95329,0.52633,0.39711,0.34197,0.18523,1.94842,2.7563,1.56484,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,3671.77,1.25583,0.59989,0.96107,0.57635,0.43514,0.34297,0.18903,1.84164,2.64242,1.47803,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,3739.43,1.24943,0.59564,0.95817,0.54348,0.3935,0.3329,0.18616,1.96455,3.07633,1.5744,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,3806.5,1.24985,0.59308,0.9604,0.56888,0.40072,0.35574,0.20127,1.94675,2.94748,1.54862,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,3873.16,1.24336,0.58338,0.95687,0.56316,0.38267,0.34126,0.18687,1.88859,2.75562,1.51894,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,3940.94,1.24282,0.5879,0.95437,0.61718,0.41588,0.39404,0.23023,1.8221,2.64426,1.46201,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,4008.39,1.2458,0.58888,0.95637,0.57065,0.40578,0.31056,0.17749,1.87447,2.73474,1.53584,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,4074.99,1.23711,0.58225,0.95147,0.56703,0.39567,0.2932,0.15967,1.90571,2.72338,1.54171,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,4141.01,1.23424,0.5846,0.95382,0.52854,0.38123,0.31278,0.17425,1.93475,2.91126,1.51838,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,4208.36,1.23523,0.58166,0.95035,0.55601,0.34902,0.2846,0.15257,1.9969,3.0974,1.60031,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,4275.5,1.22647,0.58111,0.94941,0.57821,0.34741,0.28845,0.1688,1.86841,3.12514,1.54865,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,4342.66,1.22523,0.57943,0.95012,0.50171,0.35812,0.31951,0.1854,1.88769,2.98319,1.53955,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,4410.23,1.22152,0.57374,0.9479,0.55438,0.38051,0.2906,0.15831,1.89476,3.08853,1.52115,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,4477.8,1.2318,0.57472,0.94902,0.54713,0.32537,0.29321,0.17214,1.87263,3.29645,1.46635,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,4545.35,1.21867,0.5716,0.94752,0.53287,0.36823,0.33287,0.19126,1.8929,2.94944,1.50888,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,4612.22,1.21866,0.57269,0.9445,0.53845,0.34874,0.30689,0.17477,1.92183,3.11481,1.55829,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,4679.91,1.22155,0.57267,0.94725,0.55789,0.31191,0.28861,0.16119,1.92615,3.39596,1.54983,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,4747.12,1.21382,0.57099,0.94461,0.54799,0.35101,0.30632,0.17384,1.90435,3.0256,1.55336,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,4814.65,1.21118,0.56788,0.948,0.55013,0.33791,0.29848,0.1717,1.86373,3.12215,1.52932,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,4881.83,1.2021,0.56046,0.94614,0.50308,0.35379,0.32117,0.18655,1.90119,2.90112,1.52782,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,4948.79,1.2067,0.55989,0.94589,0.52317,0.34698,0.31635,0.18787,1.93604,3.06523,1.60035,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,5015.81,1.20584,0.56325,0.94238,0.45014,0.32274,0.26911,0.15906,1.85421,3.2279,1.52438,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,5083.3,1.20918,0.56415,0.94066,0.4661,0.38267,0.30969,0.17965,1.89858,2.97454,1.51663,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,5149.83,1.19704,0.5589,0.94027,0.56101,0.38339,0.32344,0.19144,1.84915,2.88732,1.5085,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,5217.08,1.19006,0.55187,0.93798,0.56261,0.34368,0.31349,0.17783,1.83819,3.00729,1.49507,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,5284.23,1.20322,0.55386,0.93827,0.50815,0.40072,0.34289,0.19589,1.82709,2.7342,1.52047,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,5351.73,1.19429,0.55371,0.93971,0.56659,0.33141,0.31482,0.18355,1.82719,2.86117,1.49539,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,5418.45,1.19446,0.55563,0.93539,0.56984,0.33863,0.30725,0.18514,1.81967,2.86324,1.48783,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,5486.01,1.18832,0.54937,0.93794,0.49447,0.36895,0.32924,0.19347,1.81476,2.91035,1.46158,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,5552.98,1.18275,0.54423,0.93996,0.4963,0.33141,0.3164,0.18741,1.82308,3.07115,1.47044,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,5620.05,1.1946,0.55402,0.93912,0.52466,0.31697,0.29702,0.18266,1.77306,3.07791,1.43566,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,5686.98,1.17686,0.54068,0.93361,0.54245,0.33983,0.33876,0.20119,1.82599,2.84996,1.49666,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,5754.27,1.17696,0.54553,0.93389,0.42573,0.37834,0.33573,0.20129,1.84569,2.87366,1.50852,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,5822.93,1.18052,0.54421,0.93604,0.48569,0.32274,0.31227,0.19146,1.8447,3.03741,1.4843,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,5889.04,1.18501,0.54354,0.93587,0.53164,0.37256,0.34499,0.20968,1.91511,2.77519,1.56583,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,5954.92,1.17103,0.53919,0.93434,0.58644,0.38339,0.37466,0.2162,1.90813,2.66574,1.53868,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
